"시점","행정구역(시군구)별","성별",15세,16세,17세,18세,19세,20세,21세,22세,23세,24세,25세,26세,27세,28세,29세,30세,31세,32세,33세,34세,35세,36세,37세,38세,39세,40세,41세,42세,43세,44세,45세,46세,47세,48세,49세
"2019","관악구","여자",1397.5,1483,1597,1839.5,2389,2886.5,3567,4260.5,5138.5,6034.5,6520,6774,6724.5,6152.5,5452.5,5031,4600,4228.5,3924.5,3769.5,3694.5,3905,3911,3737.5,3598,3232,3050,3039.5,3007.5,3171,3330,3380,3536.5,3596,3478.5
"2019","서초구","여자",2318,2150.5,2209.5,2420,2555,2449,2439,2513.5,2709.5,2880.5,2960,3167,3372.5,3337,3228,3345,3289,3282,3320,3321.5,3514.5,3822.5,4055.5,4137.5,4162.5,3846.5,3806.5,4043,3926.5,4065.5,4291,4310.5,4319.5,4209.5,4052
"2019","강남구","여자",2847.5,2820,2978.5,3404,3458,3273.5,3372,3391.5,3605,3800,4029,4311.5,4538.5,4389,4342.5,4379,4325.5,4254.5,4266,4279,4494,4857.5,5101,5074,5154.5,4832,4648.5,4898.5,4909,5074,5345.5,5553,5655.5,5595,5300.5
"2019","송파구","여자",2914,2912,3094,3612.5,3787,3675.5,3877.5,4181.5,4533.5,4885.5,5199,5535.5,5732,5689.5,5592,5620,5591,5623,5623,5622.5,5823.5,6228.5,6337,6226,6239,5626.5,5234,5309.5,5190,5376,5654.5,5888,6049.5,5980.5,5734.5
"2019","강동구","여자",1807.5,1823,1903.5,2188.5,2314,2293.5,2392.5,2543,2766,2914.5,3078.5,3268,3375,3172.5,2989,3026,3021,3029,3030.5,3145.5,3291,3565.5,3741.5,3695,3680.5,3355,3163,3213,3113,3283.5,3497,3631,3624,3621.5,3643
"2019","부산광역시","여자",13294,13646,14773.5,16831.5,17865.5,18434,19774.5,21108,21869,22085,21941,21979,21897.5,20110.5,19139,19021,18601.5,18298.5,18496,19294,21142,23667,25404,26101,26029.5,23728.5,22444.5,22754,23081,24909.5,26570.5,27231.5,28056.5,28844,28995.5
"2019","중구","여자",106.5,116.5,121.5,159,192.5,204.5,226,250,272,281.5,308,319.5,309.5,262.5,238,217,218,205,195,185,186.5,223.5,228,234.5,242,209.5,199.5,211,222,258,276,276,299.5,321.5,326.5
"2019","서구","여자",369.5,348.5,406,488.5,547.5,609.5,640.5,681,765,758.5,742.5,724,708,595.5,546,550.5,504,452.5,469.5,503,563,630.5,681,700,675.5,610.5,586.5,583.5,613.5,675.5,749,771,799,813.5,821.5
"2019","동구","여자",238.5,251.5,306.5,361,377,401.5,425.5,462,506,529.5,545.5,538.5,563.5,528,489,459.5,422.5,407.5,413,422,427.5,483,513.5,508.5,508.5,467,459,465,456.5,524.5,580,579,626.5,639,671.5
"2019","영도구","여자",373,399,454.5,519,555,570.5,608.5,636,630.5,625,591,588.5,564,504.5,493.5,478,450,436,468.5,498,539.5,603.5,647,696,711,662.5,618.5,623,678,752,813,831.5,838.5,865,880
"2019","부산진구","여자",1207.5,1267.5,1411.5,1595,1731.5,1908.5,2162,2404.5,2620.5,2837.5,2901.5,2842.5,2856.5,2608,2449,2438.5,2277.5,2176.5,2161,2181.5,2293,2548.5,2613,2642.5,2635.5,2393.5,2228.5,2298,2328,2471,2648,2757.5,2861,2884,2849
"2019","동래구","여자",1199,1261,1308,1440,1483,1450.5,1521.5,1624.5,1663,1623.5,1622,1649,1633.5,1508,1496.5,1467.5,1408,1337.5,1382.5,1452.5,1611.5,1850.5,2007.5,2064.5,2137.5,2009.5,1879.5,1958,2070,2160.5,2271,2301,2346,2410.5,2388
"2019","남구","여자",1139.5,1178,1250.5,1433,1606.5,1642,1674,1808.5,1899,1803,1692,1672.5,1641,1473,1376,1373.5,1384,1374.5,1347,1418,1606.5,1834,1991.5,2064,2144.5,2015.5,1898.5,1946.5,1938,2072,2267,2309.5,2324.5,2413,2373.5
"2019","북구","여자",1191,1226,1349.5,1614,1658.5,1686,1817.5,1919,1981,1999,1943.5,1992.5,1908.5,1762,1667.5,1657.5,1653,1562.5,1525.5,1546.5,1697,1883,2013.5,2036.5,2049,1874,1817,1831.5,1869.5,2069,2251.5,2383.5,2478.5,2598.5,2726.5
"2019","해운대구","여자",1934.5,1964.5,2128.5,2391.5,2376,2295,2345.5,2505.5,2539,2543,2494,2477,2466.5,2280,2093.5,2097.5,2052,2080,2152.5,2240.5,2469,2765,3058,3236.5,3302.5,3052,2953,3083,3166.5,3518,3733.5,3810.5,4020,4140,3961.5
"2019","사하구","여자",1286,1327.5,1440,1655.5,1770.5,1827.5,2006.5,2071.5,2048,2006.5,1980.5,2015.5,2016,1809,1712.5,1695.5,1666.5,1628,1674.5,1812,1919,2165.5,2358.5,2369.5,2285,2070,2016.5,2064,2123,2313.5,2464,2521.5,2635,2752,2833.5
"2019","금정구","여자",888,937,1061,1202,1378.5,1551,1707,1791,1769,1686,1654,1552.5,1495,1363,1267,1235,1202.5,1145.5,1119,1154.5,1295.5,1427.5,1537.5,1643,1642.5,1495,1420.5,1428,1461.5,1586.5,1746,1868.5,1938.5,1988,2073.5
"2019","강서구","여자",421.5,397,418.5,420,391,406,425,431.5,470,471.5,539,598.5,661,699.5,783.5,876.5,967,1047.5,1121,1235,1404.5,1531,1608,1570.5,1402,1181.5,1036,960.5,887.5,846,824.5,770.5,715,728,723.5
"2019","연제구","여자",841.5,839.5,853,994.5,1038.5,1045.5,1153.5,1275,1316,1374,1355.5,1372.5,1405.5,1283.5,1233,1245.5,1212.5,1212.5,1232,1271.5,1383.5,1515,1632.5,1677,1692,1542.5,1449.5,1463.5,1436.5,1552,1655,1699.5,1747,1779,1775
"2019","수영구","여자",581.5,609.5,681,769.5,817,869.5,971.5,1075.5,1184.5,1287.5,1324.5,1380,1432.5,1343.5,1232.5,1160,1140,1155,1098,1086.5,1169,1281,1337.5,1366,1358.5,1211,1145,1125.5,1125.5,1226.5,1335.5,1368,1416.5,1473,1483
"2019","사상구","여자",760.5,771.5,832.5,988.5,1135,1215.5,1364,1445.5,1472.5,1523,1529,1515.5,1471,1340,1310.5,1234,1139,1124,1130,1160.5,1244,1400.5,1517,1517,1470,1327,1236,1256.5,1291,1408,1480.5,1568,1650,1750.5,1885
"2019","기장군","여자",756,751.5,751,800.5,807.5,751,726,727,733,736,718.5,740.5,765.5,750.5,751,835,905,954,1007,1127,1333,1525,1660,1775,1773.5,1607.5,1501,1456.5,1414,1476.5,1476,1416,1361,1288.5,1224
"2020","서울특별시","여자",36378,38906.5,39689.5,42303.5,50752,56496,59073.5,64573,71390,76569.5,80761.5,82877.5,84910.5,85612,80304,75013.5,73549.5,71984.5,70194.5,69739.5,69628,71961,77471,79574.5,78801,78362,71550.5,68701,71153,71078.5,74584,79350,81709,83992.5,84957.5
"2020","종로구","여자",505.5,549,563.5,620,845,1001.5,1064,1110.5,1215,1235.5,1255.5,1264,1223,1230.5,1168.5,1066,1005,1005.5,978.5,935.5,899.5,929,1017.5,1061.5,1068,1061.5,985,946.5,996,1025,1099.5,1205,1259.5,1306,1358
"2020","중구","여자",309,335,343.5,378.5,527.5,675.5,735,800.5,906.5,944.5,993.5,1087,1167.5,1155.5,1075.5,1007.5,1045.5,1041,977,979,969,992.5,1049.5,1012,977.5,950,831,763.5,781.5,763,803,847.5,901.5,975.5,1021
"2020","용산구","여자",698,767,793,860.5,1076.5,1248.5,1299,1406.5,1539,1686.5,1838,1893.5,1991.5,2115,2021.5,1899.5,1877,1867.5,1817.5,1818,1795,1801,1933,1953,1901,1841,1623.5,1575,1608.5,1589,1685,1737.5,1846,1996.5,2019.5
"2020","성동구","여자",931,1023.5,1093.5,1151.5,1482,1743.5,1850.5,2013.5,2258,2372.5,2471.5,2473.5,2546.5,2592.5,2524,2494,2506.5,2522.5,2460,2422.5,2428.5,2483,2596,2627.5,2551,2425.5,2166.5,2012.5,2044,2070,2160,2252,2344,2489.5,2549
"2020","광진구","여자",1224,1310.5,1343,1407.5,1802.5,2175,2472.5,2812.5,3161,3501.5,3721,3821,3812.5,3811.5,3453.5,3191.5,3143.5,2963,2785.5,2700,2631.5,2649,2840.5,2891,2776.5,2729,2461.5,2365,2484,2461.5,2575,2747.5,2859.5,2963,3036.5
"2020","동대문구","여자",1052.5,1155,1215.5,1312.5,1850.5,2291.5,2545,2775.5,2973.5,3002,2974.5,2856,2792,2743,2644,2431,2372.5,2322.5,2240,2256,2312,2399.5,2623.5,2693,2610,2536,2282,2218,2285,2263,2362,2487.5,2606.5,2652,2746
"2020","중랑구","여자",1230.5,1385,1433.5,1536.5,1815,2055.5,2105,2313,2627.5,2851.5,3087.5,3187,3328,3381.5,3109.5,2923.5,2844.5,2773.5,2721.5,2689.5,2695,2716,2880.5,2991.5,2958,2922.5,2548,2409,2452.5,2489,2670,2892,3040,3177.5,3312.5
"2020","성북구","여자",1711,1831.5,1885.5,2074,2644,3138.5,3333,3513,3690.5,3625.5,3572,3464.5,3396.5,3299.5,3075,2877,2791,2814.5,2819.5,2857.5,2895,2993,3324,3468.5,3456.5,3457,3177.5,3017,3171,3244.5,3556,3784.5,3876,4021,4101.5
"2020","강북구","여자",1040,1141,1134.5,1250.5,1549.5,1789,1969.5,2154.5,2253.5,2267.5,2337,2306,2353,2303.5,2056.5,1873,1858.5,1739.5,1679,1712.5,1766.5,1857,2034.5,2110,2078.5,2126.5,1996,1944,2028.5,2078.5,2247.5,2506.5,2546,2648,2771
"2020","도봉구","여자",1205,1320.5,1413,1484.5,1735.5,1879,1907,2049.5,2168.5,2245,2276.5,2277,2284,2275,2103,1970.5,1941.5,1866.5,1809,1877,1931.5,2007,2241,2374,2386.5,2344.5,2109,2042.5,2155.5,2283,2454.5,2645,2783.5,2927,3068
"2020","노원구","여자",2612.5,2761.5,2812,3010,3455.5,3669.5,3705.5,3835,3780.5,3664,3549.5,3419,3434,3425,3159.5,3000,3013.5,2997,2960.5,3057.5,3092,3328,3641,3819.5,3949.5,4061,3806.5,3819.5,4090.5,4258.5,4600.5,4972.5,5166.5,5393,5423
"2020","은평구","여자",1780,1993,2064.5,2196,2509.5,2683,2698.5,2955,3302.5,3454.5,3605.5,3799,3882.5,3914,3711,3375,3296.5,3263,3199.5,3205,3281,3428.5,3727.5,3850,3854,3819,3479.5,3365.5,3523.5,3539.5,3812,4106,4216.5,4303,4375
"2020","서대문구","여자",1130,1226,1229.5,1326,1664,2023,2180.5,2396.5,2674.5,2820,2816,2744.5,2666.5,2634.5,2466.5,2204,2190,2189,2097.5,2095,2157.5,2191,2345.5,2456.5,2407,2347,2117,2110.5,2175,2133.5,2283,2493,2563,2653,2730
"2020","마포구","여자",1363.5,1392.5,1377,1470.5,1883,2248.5,2425.5,2752,3133,3447.5,3685.5,3746.5,3893,4013.5,3756,3546.5,3463.5,3427,3429.5,3334.5,3241,3295,3425,3417.5,3283,3221.5,2934.5,2859,3036,2960.5,2997,3204.5,3283.5,3335,3292
"2020","양천구","여자",2432,2538.5,2566.5,2641.5,2739.5,2808.5,2728,2771,2886.5,2956,3026.5,3076.5,3066,3125.5,2885,2687.5,2663,2656.5,2592,2673,2765,3010.5,3344.5,3500.5,3707.5,3831.5,3674.5,3629.5,3820,3918.5,4169,4395.5,4550,4593.5,4589.5
"2020","강서구","여자",2091.5,2272.5,2365.5,2481,2852,3005.5,3071.5,3474.5,4024.5,4554,5174,5553,5840,5940,5577.5,5231.5,5139.5,4897.5,4774,4747,4595.5,4756,5115.5,5149.5,5046,4975,4521.5,4273,4282.5,4237,4430,4644,4602.5,4655.5,4677
"2020","구로구","여자",1312.5,1448,1506.5,1619.5,1849,2052.5,2107,2309,2678,2911.5,3098,3168,3225.5,3355,3213.5,3059,3032.5,3055.5,3009,2913,2952,3076.5,3297,3371.5,3352,3329,2995.5,2796.5,2925,2848,2938.5,3135.5,3183.5,3215.5,3304
"2020","금천구","여자",700.5,769.5,801,867.5,1022.5,1150.5,1276.5,1454.5,1664,1835,2007.5,2147.5,2216.5,2175.5,1980.5,1760,1620,1631,1551.5,1493,1488.5,1507,1552,1577,1559.5,1542,1426,1322.5,1364.5,1433,1523.5,1650.5,1744.5,1799,1891.5
"2020","영등포구","여자",1039,1134.5,1153.5,1283.5,1643.5,1786.5,1922.5,2197.5,2585.5,3014.5,3378,3620,3921,4071.5,3850.5,3539.5,3486,3441.5,3297,3176,3103,3069.5,3186.5,3203.5,2993.5,2878,2616.5,2492.5,2573.5,2494.5,2490.5,2664.5,2751,2843.5,2876
"2020","동작구","여자",1253,1351,1415,1534.5,1959,2309,2612,2914,3275,3580.5,3824.5,3947.5,3968.5,3916,3676.5,3369.5,3262.5,3096,3009,2928.5,2880.5,2992,3164,3146,3115,3105.5,2855,2734.5,2758,2739,2825,2938.5,2997.5,3151,3204.5
"2020","관악구","여자",1315,1408.5,1488.5,1639.5,2231,2811.5,3403.5,4250.5,5229,6192.5,6754,6963,6953.5,6688.5,5851,5120,4676.5,4210,3883.5,3682,3459.5,3403.5,3595.5,3618,3490,3384.5,3075.5,2908,2936.5,2907,3092,3228.5,3319,3486,3519
"2020","서초구","여자",2217.5,2212,2099,2187,2430.5,2498,2425,2470.5,2626,2804,2918,3014.5,3193.5,3405.5,3294.5,3181.5,3229,3234.5,3207,3228.5,3244,3431,3781.5,3988,4099.5,4117.5,3820,3826,4019.5,3910,4003.5,4207.5,4228.5,4188,4113
"2020","강남구","여자",2755,2848.5,2843.5,2953,3328.5,3293.5,3160,3329.5,3527,3727,3976.5,4158,4403.5,4509,4422.5,4274.5,4297,4181.5,4119,4133,4180,4365,4816,5061,5082,5208,4940.5,4767,5036,5036.5,5130,5395.5,5517,5534.5,5407
"2020","송파구","여자",2754.5,2895.5,2891,3085,3604.5,3793,3715.5,3998.5,4460,4873,5208,5569.5,5828,5904.5,5868,5692.5,5582,5563.5,5569.5,5594,5530.5,5809.5,6156.5,6275,6189,6266,5559,5184,5261.5,5165,5296.5,5623,5816,5992,5880
"2020","강동구","여자",1715,1837,1858,1933,2252,2366,2361.5,2516,2751,3003.5,3213,3321.5,3524,3626.5,3360.5,3239,3212.5,3225,3208.5,3232,3334.5,3471,3783,3959,3910,3883,3549,3320,3344.5,3231.5,3380.5,3586,3707.5,3694,3693
"2020","부산광역시","여자",12392.5,13241,13629.5,14737,16950,18258.5,18830.5,20214,21409,21596.5,21642.5,21451,21559,21411.5,19747.5,18830,18763,18349,18047.5,18278.5,19155,21014.5,23566.5,25281.5,25967,25951,23590.5,22352.5,22652,23007.5,24811,26408,27116.5,27962,28679.5
"2020","중구","여자",95,107,114,124,173,206.5,236,234.5,297,301.5,308.5,313.5,327,293.5,254.5,227,217.5,197,182.5,178.5,180.5,190,219,221,227,232.5,199,195,204.5,218,249,266,273,293,312.5
"2020","서구","여자",350,367.5,353,406,527.5,604,632,674.5,781,752.5,720,705,699.5,652,564.5,527.5,521.5,481.5,453.5,457,491.5,544,623,667,692.5,683.5,608,584.5,594.5,618,680.5,737.5,778,803.5,812
"2020","동구","여자",221.5,254,262.5,316,377,391.5,404,438,509.5,535,559,553,565,582,545.5,506.5,477.5,444.5,431,421.5,438.5,454.5,502,525,516.5,504.5,473,473.5,465.5,469,538,586,602,642,666
"2020","영도구","여자",341,370,391,448.5,496.5,549.5,550.5,584,585.5,585.5,577,552.5,530.5,532,471,451.5,436,415.5,404,441.5,475,524.5,576.5,633.5,681,689,642.5,605,597.5,670,729,789,822.5,827,850.5
"2020","부산진구","여자",1117,1203,1279.5,1431,1699.5,1917,2128,2413,2651,2806.5,2971,2935.5,2887.5,2882.5,2599,2452.5,2411.5,2218,2122,2120,2108,2268,2508,2558.5,2587,2621.5,2341,2198,2264.5,2318,2465.5,2635.5,2769,2858,2881.5
"2020","동래구","여자",1111,1219,1265.5,1297.5,1408,1445,1448.5,1548,1627,1637,1609,1595,1608,1637.5,1520.5,1476.5,1480,1413.5,1398.5,1439.5,1508.5,1671.5,1978,2094,2140.5,2229.5,2071,1920,2003,2100.5,2198.5,2281.5,2305.5,2383,2413.5
"2020","남구","여자",1043.5,1113,1155.5,1232.5,1480,1695.5,1711.5,1748,1836,1814.5,1681,1598,1577.5,1536,1386.5,1302,1318.5,1321.5,1313,1312,1379,1544.5,1795.5,1969,2046,2109,1985,1864,1927.5,1905,2029,2230,2246.5,2288,2359
"2020","북구","여자",1094,1154.5,1212,1333.5,1557.5,1594,1636.5,1739,1833,1886.5,1871.5,1827.5,1868.5,1824,1654.5,1585.5,1606,1581.5,1491,1465.5,1494.5,1618,1812.5,1940,1980,1994.5,1834.5,1776.5,1775.5,1847,2029.5,2216,2344.5,2428,2556
"2020","해운대구","여자",1809,1896.5,1950,2105.5,2258.5,2274,2218,2288,2459,2440,2439.5,2394,2384.5,2393,2198.5,2095,2062,2064,2081.5,2132,2257,2494,2788.5,3069,3249,3334.5,3071.5,2964.5,3069.5,3143.5,3504.5,3701,3780,3993.5,4066.5
"2020","사하구","여자",1179.5,1264,1298,1419.5,1631,1764.5,1836.5,1977.5,2003,1915.5,1890,1870.5,1934,1898.5,1686.5,1605,1589.5,1582.5,1511,1617,1716.5,1834.5,2077.5,2261.5,2313.5,2204,2005,1973.5,2024,2092.5,2284,2416,2478.5,2569,2692
"2020","금정구","여자",814.5,881,939.5,1049.5,1286,1507.5,1620,1746,1755,1656.5,1578.5,1525,1438.5,1398.5,1273,1206,1169.5,1132,1086.5,1043,1131,1264.5,1377,1507,1592.5,1607.5,1468.5,1396.5,1415,1431,1563,1723.5,1834,1915.5,1958.5
"2020","강서구","여자",460.5,426.5,415.5,444.5,432,412,426.5,445,469.5,498,526.5,582.5,676,746,813.5,886.5,992.5,1079.5,1152,1199.5,1335,1510,1627,1709.5,1628.5,1475,1221.5,1075,1004,914,873.5,869.5,818.5,760,764
"2020","연제구","여자",770,857,841.5,857,1006,1061.5,1088,1219,1281.5,1325.5,1370.5,1378.5,1413,1366,1327,1255.5,1256.5,1233,1219.5,1238.5,1304,1374,1528,1633.5,1664,1704.5,1556,1472,1470,1455,1557,1662.5,1708,1755.5,1799.5
"2020","수영구","여자",541.5,597.5,619,681.5,786.5,871.5,914,1050.5,1173,1268,1347,1396.5,1447,1467.5,1350,1193,1173,1146,1129.5,1087,1066.5,1164.5,1270.5,1331,1365.5,1339,1204.5,1124.5,1117,1140.5,1236.5,1348,1382,1422.5,1490.5
"2020","사상구","여자",692,760,760.5,826.5,1037.5,1168.5,1223.5,1382.5,1407,1424.5,1446,1468.5,1422.5,1397,1275.5,1232.5,1152.5,1064,1059,1045.5,1086,1189.5,1320,1458,1457.5,1387.5,1283.5,1208,1234.5,1254,1373.5,1455,1550,1636,1733.5
"2020","기장군","여자",752.5,770.5,772.5,764,793.5,796,757,726.5,741,749.5,747.5,755.5,780,805.5,827.5,827.5,899,975,1013,1080.5,1183.5,1368.5,1563.5,1704,1826,1835,1626,1522,1485.5,1431.5,1500,1491,1424.5,1387.5,1324
"2021","서울특별시","여자",34790,36114,38729.5,39694,44379,53428.5,59250,62482,70016,76166.5,80565,83645.5,84404.5,85514.5,85265,79306,73612,71922.5,70199,68170,67801,67722.5,70068.5,75464,77658.5,77189,76984.5,70381,67659,70213,70029,73621,78277,80565.5,82768
"2021","종로구","여자",482,505.5,533.5,560,732.5,902,1039.5,1096.5,1185,1243,1265,1299,1259.5,1238.5,1224.5,1123,1027.5,955.5,971.5,931,901,886.5,915.5,993.5,1036.5,1064.5,1063.5,974.5,933,988.5,1001.5,1080.5,1180.5,1245.5,1277.5
"2021","중구","여자",277.5,312,340,362,458.5,624.5,741,791.5,886.5,1017,1019.5,1071,1159.5,1187.5,1204,1106.5,1015,1034,1009.5,939.5,940.5,932.5,938,1006.5,964.5,929,914,788.5,743,754.5,750.5,782.5,831.5,912,970
"2021","용산구","여자",656,716,770.5,792,948,1183,1351,1403.5,1534,1663.5,1810,1966.5,2034.5,2101.5,2203.5,2096,1932,1900.5,1868.5,1793.5,1812.5,1767,1758.5,1905,1888.5,1828.5,1781,1584,1533.5,1561,1556,1624.5,1724.5,1843,2009
"2021","성동구","여자",865,931.5,1014,1093.5,1313.5,1605.5,1813.5,1929.5,2141.5,2347.5,2408,2481.5,2463.5,2532.5,2564,2462,2419,2435,2472.5,2342.5,2337,2304.5,2359,2472.5,2510.5,2422.5,2284,2064,1925,1957,2004.5,2099.5,2184,2308.5,2425
"2021","광진구","여자",1188.5,1201.5,1301.5,1325,1527.5,2015,2448,2759,3195.5,3494,3750.5,3877.5,3865.5,3823.5,3735,3278,3043,2952.5,2791,2607.5,2574.5,2475,2513.5,2697,2759.5,2687,2622,2390.5,2305.5,2406.5,2399.5,2523.5,2692.5,2792,2911.5
"2021","동대문구","여자",1021,1048,1135.5,1223,1641.5,2226,2625,2868,3121,3125.5,3109,2998.5,2852,2745.5,2717.5,2618.5,2395.5,2366.5,2264.5,2208,2225.5,2261,2342.5,2542.5,2607,2544.5,2459.5,2199,2168,2233.5,2199.5,2302,2461,2536.5,2637.5
"2021","중랑구","여자",1141,1230,1393,1450,1577,1868,2121,2200.5,2463.5,2778.5,2999.5,3250.5,3290,3420.5,3388.5,3136,2881.5,2773,2724.5,2656.5,2621,2612.5,2620,2798,2884.5,2868,2826,2478,2342,2422.5,2447.5,2643.5,2863.5,3006,3168.5
"2021","성북구","여자",1645,1684,1830.5,1921,2384.5,3013,3416.5,3500,3719,3673.5,3578,3506,3357.5,3293.5,3226,2966.5,2824,2745.5,2791,2776.5,2798,2846,2944.5,3275,3415.5,3398,3394.5,3109.5,2982.5,3106.5,3229.5,3502.5,3722,3860.5,3983.5
"2021","강북구","여자",954.5,1038.5,1124.5,1139.5,1332,1643,1880,2039.5,2216.5,2239,2276.5,2278.5,2267,2246.5,2195.5,2014.5,1800,1759,1654.5,1593.5,1634.5,1671.5,1752,1949,2036,1992,2053.5,1940,1879.5,1985,2028.5,2232.5,2444,2494,2615
"2021","도봉구","여자",1093.5,1180,1323.5,1388.5,1474.5,1729,1893.5,1902.5,2076,2168.5,2170.5,2232,2201,2208,2190,2030,1898,1869,1806,1754.5,1824,1868,1937,2152.5,2284.5,2316.5,2259.5,2033,1995.5,2125.5,2242.5,2396,2610,2732.5,2871.5
"2021","노원구","여자",2406,2558,2733,2740.5,2941.5,3447,3600,3650.5,3714.5,3529.5,3446,3372.5,3287.5,3359.5,3338.5,3139.5,3032,3058.5,2948.5,2902.5,3016,3060,3299.5,3588,3789.5,3902,4028,3798,3791,4100,4220,4552.5,4890.5,5038.5,5242
"2021","은평구","여자",1711.5,1799.5,1992,2068.5,2212.5,2556,2753.5,2844.5,3159.5,3523,3645,3798,3946.5,4034.5,3983,3717.5,3360,3280.5,3267.5,3184.5,3182,3209,3410,3674,3783,3784,3779,3421,3335,3456,3500,3762.5,4071,4173,4285.5
"2021","서대문구","여자",1079.5,1125,1223.5,1251,1465.5,1999.5,2238.5,2360.5,2624.5,2828.5,2901.5,2824.5,2701.5,2633.5,2622.5,2438.5,2217.5,2207.5,2185,2090.5,2119,2154.5,2184,2317,2402,2380,2307,2107,2082,2131.5,2081.5,2263.5,2471.5,2561,2645.5
"2021","마포구","여자",1307,1323.5,1394,1389,1655,2147,2556.5,2753.5,3171.5,3491,3730,3913.5,3898.5,3969.5,4020,3743.5,3463.5,3386.5,3371.5,3290.5,3236,3130,3173,3321,3325,3190,3134,2866.5,2793.5,2990,2906,2961.5,3160,3260.5,3318
"2021","양천구","여자",2327.5,2358,2498,2497.5,2451,2619.5,2681.5,2651,2729.5,2851.5,2931,3023.5,3032.5,3055.5,3074.5,2808.5,2588,2621.5,2569.5,2541,2643.5,2763.5,3044,3346,3582.5,3762.5,3911.5,3711.5,3675.5,3870.5,3918,4131,4337,4418,4447
"2021","강서구","여자",1984.5,2094,2265,2357.5,2495,2904,3081,3273,3912.5,4494,5052,5639.5,5902.5,6033,6070,5637,5192,5018.5,4735.5,4563,4541.5,4388,4520,4843.5,4900.5,4843.5,4782,4402,4146,4172.5,4109,4343,4525,4512.5,4556
"2021","구로구","여자",1260,1322.5,1458,1521,1647.5,1884.5,2148.5,2208.5,2529.5,2839.5,3028,3189.5,3195.5,3316,3352,3255,3030.5,3011.5,3027.5,2924,2837.5,2827.5,2957.5,3156.5,3222,3222.5,3215.5,2881,2723,2826.5,2773,2895.5,3118.5,3131.5,3225.5
"2021","금천구","여자",655.5,691.5,776,800,900.5,1059,1202,1382,1656,1930,2137,2248,2376.5,2318,2245.5,2006,1762,1654,1620.5,1538,1449.5,1441.5,1448.5,1512,1518.5,1509.5,1511,1369,1277.5,1337.5,1418.5,1488.5,1643,1736.5,1783.5
"2021","영등포구","여자",996,1081.5,1134.5,1190.5,1440.5,1776,1954,2181.5,2646,3021,3508.5,3780,3934,4160.5,4299.5,3987,3657.5,3569,3425.5,3290.5,3163,3104.5,3040,3167.5,3152,2970,2875,2593.5,2461.5,2543.5,2465.5,2504,2668,2778.5,2868
"2021","동작구","여자",1213.5,1283,1366.5,1439.5,1718,2186,2544.5,2824.5,3263,3591.5,3792,3880,3968.5,3940.5,3859.5,3540,3246,3103.5,2980.5,2863.5,2772,2763,2872,3016,3027,2969.5,3021.5,2755.5,2640,2695,2692,2777.5,2890.5,2991,3143.5
"2021","관악구","여자",1242.5,1324,1414,1521,1966,2634,3317,4052,5151,6239,6900.5,7155,7006,6789.5,6330,5415.5,4748.5,4261,3828,3538,3346.5,3174.5,3136,3339,3370,3288.5,3206,2921,2789,2818,2804.5,3010.5,3177.5,3248,3416
"2021","서초구","여자",2123.5,2120,2148,2060.5,2171,2360.5,2422,2415.5,2516,2671,2842.5,2929.5,3011,3147,3291,3117.5,3014,3124,3096.5,3131.5,3108.5,3150,3365.5,3700,3917,4058,4089.5,3830.5,3805,3964.5,3825.5,3941.5,4102,4097.5,4036.5
"2021","강남구","여자",2770,2722.5,2863,2837.5,2876,3164,3161,3104,3434.5,3668,3873.5,4046.5,4170.5,4353,4418.5,4285,4082.5,4056.5,3977.5,3947,3966.5,4053.5,4263.5,4726.5,4998.5,5050,5287.5,5010,4836,5154,5105.5,5148,5329,5404,5337
"2021","송파구","여자",2719,2729,2847.5,2880.5,3039.5,3573,3794.5,3797,4228.5,4728,5082,5406.5,5681.5,5857.5,5944,5814.5,5551.5,5448,5410.5,5380,5384.5,5416,5613,5999.5,6130,6108,6116.5,5446.5,5068.5,5190.5,5034,5200,5511,5704.5,5840
"2021","강동구","여자",1670,1735,1850,1885,2010,2309.5,2466.5,2493.5,2741,3011,3309,3478,3542,3749.5,3768,3570,3431,3331.5,3401.5,3382.5,3366.5,3462.5,3661.5,3966,4154,4100.5,4063,3707,3428,3422.5,3316.5,3454.5,3669,3780,3755
"2021","부산광역시","여자",11897,12334,13225.5,13610.5,14834,17355,18718.5,19269,20457,21063.5,21155.5,21200.5,21087,21213.5,21150,19514,18598,18581.5,18185.5,17930,18223,19064.5,20982.5,23489.5,25219,25907.5,25819.5,23504,22304.5,22586.5,22924,24688,26283,27009.5,27835.5
"2021","중구","여자",84,93,106,116,138,196,241.5,247.5,305.5,333.5,337.5,323.5,323,332,292,263,220,209,192,169.5,180.5,185,191,213.5,207.5,219.5,222.5,193,193.5,207.5,212.5,239,269.5,274,292.5
"2021","서구","여자",329.5,345.5,370.5,355.5,448.5,585.5,636.5,660,777,741.5,705.5,687.5,680,655,636,538,504.5,501.5,474.5,441.5,446.5,494.5,550.5,609,669.5,697,680.5,615.5,595.5,608,614.5,672.5,748,781.5,803.5
"2021","동구","여자",211.5,226.5,255,273.5,323,387.5,398,422.5,477.5,545,571.5,569,583,566.5,594.5,573.5,508.5,497,448.5,433.5,424,445,468.5,499.5,531,513.5,509,490.5,477.5,471,477.5,546.5,600.5,604,649
