"시군구별(1)","시군구별(2)",시점,합계출산율
"경상남도","산청군",2021,0.992
"경상남도","산청군",2022 p),0.690
"경상남도","함양군",2012,1.388
"경상남도","함양군",2013,1.444
"경상남도","함양군",2014,1.429
"경상남도","함양군",2015,1.404
"경상남도","함양군",2016,1.221
"경상남도","함양군",2017,1.124
"경상남도","함양군",2018,1.071
"경상남도","함양군",2019,1.030
"경상남도","함양군",2020,0.861
"경상남도","함양군",2021,0.886
"경상남도","함양군",2022 p),0.680
"경상남도","거창군",2012,1.383
"경상남도","거창군",2013,1.350
"경상남도","거창군",2014,1.332
"경상남도","거창군",2015,1.234
"경상남도","거창군",2016,1.321
"경상남도","거창군",2017,1.147
"경상남도","거창군",2018,1.079
"경상남도","거창군",2019,0.999
"경상남도","거창군",2020,1.046
"경상남도","거창군",2021,0.920
"경상남도","거창군",2022 p),0.840
"경상남도","합천군",2012,1.255
"경상남도","합천군",2013,1.230
"경상남도","합천군",2014,1.116
"경상남도","합천군",2015,0.980
"경상남도","합천군",2016,1.106
"경상남도","합천군",2017,0.839
"경상남도","합천군",2018,0.935
"경상남도","합천군",2019,1.110
"경상남도","합천군",2020,0.927
"경상남도","합천군",2021,0.805
"경상남도","합천군",2022 p),1.000
"제주특별자치도","소계",2012,1.598
"제주특별자치도","소계",2013,1.427
"제주특별자치도","소계",2014,1.481
"제주특별자치도","소계",2015,1.477
"제주특별자치도","소계",2016,1.432
"제주특별자치도","소계",2017,1.305
"제주특별자치도","소계",2018,1.220
"제주특별자치도","소계",2019,1.145
"제주특별자치도","소계",2020,1.021
"제주특별자치도","소계",2021,0.951
"제주특별자치도","소계",2022 p),0.920
"제주특별자치도","제주시",2012,1.616
"제주특별자치도","제주시",2013,1.451
"제주특별자치도","제주시",2014,1.522
"제주특별자치도","제주시",2015,1.494
"제주특별자치도","제주시",2016,1.435
"제주특별자치도","제주시",2017,1.301
"제주특별자치도","제주시",2018,1.264
"제주특별자치도","제주시",2019,1.150
"제주특별자치도","제주시",2020,1.035
"제주특별자치도","제주시",2021,0.969
"제주특별자치도","제주시",2022 p),0.930
"제주특별자치도","서귀포시",2012,1.531
"제주특별자치도","서귀포시",2013,1.339
"제주특별자치도","서귀포시",2014,1.343
"제주특별자치도","서귀포시",2015,1.417
"제주특별자치도","서귀포시",2016,1.422
"제주특별자치도","서귀포시",2017,1.318
"제주특별자치도","서귀포시",2018,1.081
"제주특별자치도","서귀포시",2019,1.130
"제주특별자치도","서귀포시",2020,0.977
"제주특별자치도","서귀포시",2021,0.891
"제주특별자치도","서귀포시",2022 p),0.900
"제주특별자치도","북제주군",2012,-
"제주특별자치도","북제주군",2013,-
"제주특별자치도","북제주군",2014,-
"제주특별자치도","북제주군",2015,-
"제주특별자치도","북제주군",2016,-
"제주특별자치도","북제주군",2017,-
"제주특별자치도","북제주군",2018,-
"제주특별자치도","북제주군",2019,-
"제주특별자치도","북제주군",2020,-
"제주특별자치도","북제주군",2021,-
"제주특별자치도","북제주군",2022 p),-
"제주특별자치도","남제주군",2012,-
"제주특별자치도","남제주군",2013,-
"제주특별자치도","남제주군",2014,-
"제주특별자치도","남제주군",2015,-
"제주특별자치도","남제주군",2016,-
"제주특별자치도","남제주군",2017,-
"제주특별자치도","남제주군",2018,-
"제주특별자치도","남제주군",2019,-
"제주특별자치도","남제주군",2020,-
"제주특별자치도","남제주군",2021,-
"제주특별자치도","남제주군",2022 p),-
