"시군구별(1)","시군구별(2)",시점,계 (명)
"충청남도","당진시",2014.03,164
"충청남도","당진시",2014.04,171
"충청남도","당진시",2014.05,150
"충청남도","당진시",2014.06,154
"충청남도","당진시",2014.07,147
"충청남도","당진시",2014.08,157
"충청남도","당진시",2014.09,153
"충청남도","당진시",2014.10,149
"충청남도","당진시",2014.11,124
"충청남도","당진시",2014.12,142
"충청남도","당진시",2015.01,169
"충청남도","당진시",2015.02,171
"충청남도","당진시",2015.03,165
"충청남도","당진시",2015.04,168
"충청남도","당진시",2015.05,159
"충청남도","당진시",2015.06,177
"충청남도","당진시",2015.07,157
"충청남도","당진시",2015.08,174
"충청남도","당진시",2015.09,159
"충청남도","당진시",2015.10,176
"충청남도","당진시",2015.11,127
"충청남도","당진시",2015.12,143
"충청남도","당진시",2016.01,184
"충청남도","당진시",2016.02,164
"충청남도","당진시",2016.03,174
"충청남도","당진시",2016.04,134
"충청남도","당진시",2016.05,127
"충청남도","당진시",2016.06,128
"충청남도","당진시",2016.07,144
"충청남도","당진시",2016.08,128
"충청남도","당진시",2016.09,152
"충청남도","당진시",2016.10,121
"충청남도","당진시",2016.11,129
"충청남도","당진시",2016.12,132
"충청남도","당진시",2017.01,166
"충청남도","당진시",2017.02,147
"충청남도","당진시",2017.03,143
"충청남도","당진시",2017.04,137
"충청남도","당진시",2017.05,128
"충청남도","당진시",2017.06,134
"충청남도","당진시",2017.07,139
"충청남도","당진시",2017.08,124
"충청남도","당진시",2017.09,128
"충청남도","당진시",2017.10,122
"충청남도","당진시",2017.11,120
"충청남도","당진시",2017.12,97
"충청남도","당진시",2018.01,144
"충청남도","당진시",2018.02,121
"충청남도","당진시",2018.03,133
"충청남도","당진시",2018.04,114
"충청남도","당진시",2018.05,121
"충청남도","당진시",2018.06,117
"충청남도","당진시",2018.07,106
"충청남도","당진시",2018.08,141
"충청남도","당진시",2018.09,93
"충청남도","당진시",2018.10,91
"충청남도","당진시",2018.11,102
"충청남도","당진시",2018.12,97
"충청남도","당진시",2019.01,123
"충청남도","당진시",2019.02,100
"충청남도","당진시",2019.03,112
"충청남도","당진시",2019.04,97
"충청남도","당진시",2019.05,110
"충청남도","당진시",2019.06,107
"충청남도","당진시",2019.07,98
"충청남도","당진시",2019.08,122
"충청남도","당진시",2019.09,103
"충청남도","당진시",2019.10,114
"충청남도","당진시",2019.11,95
"충청남도","당진시",2019.12,66
"충청남도","당진시",2020.01,111
"충청남도","당진시",2020.02,89
"충청남도","당진시",2020.03,85
"충청남도","당진시",2020.04,95
"충청남도","당진시",2020.05,97
"충청남도","당진시",2020.06,86
"충청남도","당진시",2020.07,91
"충청남도","당진시",2020.08,100
"충청남도","당진시",2020.09,78
"충청남도","당진시",2020.10,87
"충청남도","당진시",2020.11,81
"충청남도","당진시",2020.12,58
"충청남도","당진시",2021.01,80
"충청남도","당진시",2021.02,94
"충청남도","당진시",2021.03,97
"충청남도","당진시",2021.04,81
"충청남도","당진시",2021.05,82
"충청남도","당진시",2021.06,60
"충청남도","당진시",2021.07,82
"충청남도","당진시",2021.08,94
"충청남도","당진시",2021.09,73
"충청남도","당진시",2021.10,66
"충청남도","당진시",2021.11,82
"충청남도","당진시",2021.12,62
"충청남도","금산군",2012.01,42
"충청남도","금산군",2012.02,34
"충청남도","금산군",2012.03,38
"충청남도","금산군",2012.04,32
"충청남도","금산군",2012.05,29
"충청남도","금산군",2012.06,33
"충청남도","금산군",2012.07,41
"충청남도","금산군",2012.08,26
"충청남도","금산군",2012.09,32
"충청남도","금산군",2012.10,33
"충청남도","금산군",2012.11,33
"충청남도","금산군",2012.12,29
"충청남도","금산군",2013.01,36
"충청남도","금산군",2013.02,26
"충청남도","금산군",2013.03,22
"충청남도","금산군",2013.04,38
"충청남도","금산군",2013.05,23
"충청남도","금산군",2013.06,25
"충청남도","금산군",2013.07,43
"충청남도","금산군",2013.08,27
"충청남도","금산군",2013.09,25
"충청남도","금산군",2013.10,34
"충청남도","금산군",2013.11,26
"충청남도","금산군",2013.12,25
"충청남도","금산군",2014.01,35
"충청남도","금산군",2014.02,26
"충청남도","금산군",2014.03,37
"충청남도","금산군",2014.04,27
"충청남도","금산군",2014.05,23
"충청남도","금산군",2014.06,20
"충청남도","금산군",2014.07,33
"충청남도","금산군",2014.08,29
"충청남도","금산군",2014.09,25
"충청남도","금산군",2014.10,27
"충청남도","금산군",2014.11,29
"충청남도","금산군",2014.12,24
"충청남도","금산군",2015.01,22
"충청남도","금산군",2015.02,27
"충청남도","금산군",2015.03,30
"충청남도","금산군",2015.04,19
"충청남도","금산군",2015.05,31
"충청남도","금산군",2015.06,28
"충청남도","금산군",2015.07,33
"충청남도","금산군",2015.08,27
"충청남도","금산군",2015.09,19
"충청남도","금산군",2015.10,21
"충청남도","금산군",2015.11,19
"충청남도","금산군",2015.12,16
"충청남도","금산군",2016.01,29
"충청남도","금산군",2016.02,24
"충청남도","금산군",2016.03,28
"충청남도","금산군",2016.04,25
"충청남도","금산군",2016.05,15
"충청남도","금산군",2016.06,28
"충청남도","금산군",2016.07,28
"충청남도","금산군",2016.08,22
"충청남도","금산군",2016.09,17
"충청남도","금산군",2016.10,17
"충청남도","금산군",2016.11,27
"충청남도","금산군",2016.12,29
"충청남도","금산군",2017.01,25
"충청남도","금산군",2017.02,25
"충청남도","금산군",2017.03,32
"충청남도","금산군",2017.04,24
"충청남도","금산군",2017.05,12
"충청남도","금산군",2017.06,13
"충청남도","금산군",2017.07,12
"충청남도","금산군",2017.08,11
"충청남도","금산군",2017.09,18
"충청남도","금산군",2017.10,22
"충청남도","금산군",2017.11,22
"충청남도","금산군",2017.12,17
"충청남도","금산군",2018.01,26
"충청남도","금산군",2018.02,18
"충청남도","금산군",2018.03,24
"충청남도","금산군",2018.04,17
"충청남도","금산군",2018.05,11
"충청남도","금산군",2018.06,11
"충청남도","금산군",2018.07,21
"충청남도","금산군",2018.08,28
"충청남도","금산군",2018.09,14
"충청남도","금산군",2018.10,15
"충청남도","금산군",2018.11,13
"충청남도","금산군",2018.12,13
"충청남도","금산군",2019.01,20
"충청남도","금산군",2019.02,21
"충청남도","금산군",2019.03,25
"충청남도","금산군",2019.04,23
"충청남도","금산군",2019.05,17
"충청남도","금산군",2019.06,18
"충청남도","금산군",2019.07,10
"충청남도","금산군",2019.08,18
"충청남도","금산군",2019.09,14
"충청남도","금산군",2019.10,12
"충청남도","금산군",2019.11,15
"충청남도","금산군",2019.12,14
"충청남도","금산군",2020.01,18
"충청남도","금산군",2020.02,18
"충청남도","금산군",2020.03,18
"충청남도","금산군",2020.04,19
"충청남도","금산군",2020.05,15
"충청남도","금산군",2020.06,18
"충청남도","금산군",2020.07,16
"충청남도","금산군",2020.08,11
"충청남도","금산군",2020.09,19
"충청남도","금산군",2020.10,8
"충청남도","금산군",2020.11,17
"충청남도","금산군",2020.12,8
"충청남도","금산군",2021.01,16
"충청남도","금산군",2021.02,13
"충청남도","금산군",2021.03,16
"충청남도","금산군",2021.04,11
"충청남도","금산군",2021.05,14
"충청남도","금산군",2021.06,12
"충청남도","금산군",2021.07,10
"충청남도","금산군",2021.08,8
"충청남도","금산군",2021.09,14
"충청남도","금산군",2021.10,8
"충청남도","금산군",2021.11,14
"충청남도","금산군",2021.12,13
"충청남도","연기군",2012.01,0
"충청남도","연기군",2012.02,0
"충청남도","연기군",2012.03,0
"충청남도","연기군",2012.04,0
"충청남도","연기군",2012.05,0
"충청남도","연기군",2012.06,0
"충청남도","연기군",2012.07,0
"충청남도","연기군",2012.08,0
"충청남도","연기군",2012.09,0
"충청남도","연기군",2012.10,0
"충청남도","연기군",2012.11,0
"충청남도","연기군",2012.12,0
"충청남도","연기군",2013.01,0
"충청남도","연기군",2013.02,0
"충청남도","연기군",2013.03,0
"충청남도","연기군",2013.04,0
"충청남도","연기군",2013.05,0
"충청남도","연기군",2013.06,0
"충청남도","연기군",2013.07,0
"충청남도","연기군",2013.08,0
"충청남도","연기군",2013.09,0
"충청남도","연기군",2013.10,0
"충청남도","연기군",2013.11,0
"충청남도","연기군",2013.12,0
"충청남도","연기군",2014.01,0
"충청남도","연기군",2014.02,0
"충청남도","연기군",2014.03,0
"충청남도","연기군",2014.04,0
"충청남도","연기군",2014.05,0
"충청남도","연기군",2014.06,0
"충청남도","연기군",2014.07,0
"충청남도","연기군",2014.08,0
"충청남도","연기군",2014.09,0
"충청남도","연기군",2014.10,0
"충청남도","연기군",2014.11,0
"충청남도","연기군",2014.12,0
"충청남도","연기군",2015.01,0
"충청남도","연기군",2015.02,0
"충청남도","연기군",2015.03,0
"충청남도","연기군",2015.04,0
"충청남도","연기군",2015.05,0
"충청남도","연기군",2015.06,0
"충청남도","연기군",2015.07,0
"충청남도","연기군",2015.08,0
"충청남도","연기군",2015.09,0
"충청남도","연기군",2015.10,0
"충청남도","연기군",2015.11,0
"충청남도","연기군",2015.12,0
"충청남도","연기군",2016.01,0
"충청남도","연기군",2016.02,0
"충청남도","연기군",2016.03,0
"충청남도","연기군",2016.04,0
"충청남도","연기군",2016.05,0
"충청남도","연기군",2016.06,0
"충청남도","연기군",2016.07,0
"충청남도","연기군",2016.08,0
"충청남도","연기군",2016.09,0
"충청남도","연기군",2016.10,0
"충청남도","연기군",2016.11,0
"충청남도","연기군",2016.12,0
"충청남도","연기군",2017.01,0
"충청남도","연기군",2017.02,0
"충청남도","연기군",2017.03,0
"충청남도","연기군",2017.04,0
"충청남도","연기군",2017.05,0
"충청남도","연기군",2017.06,0
"충청남도","연기군",2017.07,0
"충청남도","연기군",2017.08,0
"충청남도","연기군",2017.09,0
"충청남도","연기군",2017.10,0
"충청남도","연기군",2017.11,0
"충청남도","연기군",2017.12,0
"충청남도","연기군",2018.01,0
"충청남도","연기군",2018.02,0
"충청남도","연기군",2018.03,0
"충청남도","연기군",2018.04,0
"충청남도","연기군",2018.05,0
"충청남도","연기군",2018.06,0
"충청남도","연기군",2018.07,0
"충청남도","연기군",2018.08,0
"충청남도","연기군",2018.09,0
"충청남도","연기군",2018.10,0
"충청남도","연기군",2018.11,0
"충청남도","연기군",2018.12,0
"충청남도","연기군",2019.01,0
"충청남도","연기군",2019.02,0
"충청남도","연기군",2019.03,0
"충청남도","연기군",2019.04,0
"충청남도","연기군",2019.05,0
"충청남도","연기군",2019.06,0
"충청남도","연기군",2019.07,0
"충청남도","연기군",2019.08,0
"충청남도","연기군",2019.09,0
"충청남도","연기군",2019.10,0
"충청남도","연기군",2019.11,0
"충청남도","연기군",2019.12,0
"충청남도","연기군",2020.01,0
"충청남도","연기군",2020.02,0
"충청남도","연기군",2020.03,0
"충청남도","연기군",2020.04,0
"충청남도","연기군",2020.05,0
"충청남도","연기군",2020.06,0
"충청남도","연기군",2020.07,0
"충청남도","연기군",2020.08,0
"충청남도","연기군",2020.09,0
"충청남도","연기군",2020.10,0
"충청남도","연기군",2020.11,0
"충청남도","연기군",2020.12,0
"충청남도","연기군",2021.01,0
"충청남도","연기군",2021.02,0
"충청남도","연기군",2021.03,0
"충청남도","연기군",2021.04,0
"충청남도","연기군",2021.05,0
"충청남도","연기군",2021.06,0
"충청남도","연기군",2021.07,0
"충청남도","연기군",2021.08,0
"충청남도","연기군",2021.09,0
"충청남도","연기군",2021.10,0
"충청남도","연기군",2021.11,0
"충청남도","연기군",2021.12,0
"충청남도","부여군",2012.01,35
"충청남도","부여군",2012.02,43
"충청남도","부여군",2012.03,43
"충청남도","부여군",2012.04,32
"충청남도","부여군",2012.05,37
"충청남도","부여군",2012.06,37
"충청남도","부여군",2012.07,33
"충청남도","부여군",2012.08,42
"충청남도","부여군",2012.09,22
"충청남도","부여군",2012.10,26
"충청남도","부여군",2012.11,29
"충청남도","부여군",2012.12,24
"충청남도","부여군",2013.01,42
"충청남도","부여군",2013.02,31
"충청남도","부여군",2013.03,27
"충청남도","부여군",2013.04,30
"충청남도","부여군",2013.05,32
"충청남도","부여군",2013.06,34
"충청남도","부여군",2013.07,27
"충청남도","부여군",2013.08,28
"충청남도","부여군",2013.09,27
"충청남도","부여군",2013.10,24
"충청남도","부여군",2013.11,20
"충청남도","부여군",2013.12,27
"충청남도","부여군",2014.01,28
"충청남도","부여군",2014.02,27
"충청남도","부여군",2014.03,37
"충청남도","부여군",2014.04,29
"충청남도","부여군",2014.05,26
"충청남도","부여군",2014.06,18
